OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,LargestPropertyUseTypeGFA_log,PropertyGFABuilding(s)_log,PropertyGFATotal_log,ThirdLargestPropertyUseTypeGFA_log,SecondLargestPropertyUseTypeGFA_log,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,TotalGHGEmissions_log
21367,NonResidential,Worship Facility,98104.0,7,EAST,Recreation,Parking,Missing,55.0,2,54,10.87806606028079,10.53998501337874,10.53998501337874,0.0,9.77571099759397,1.0,0.0,1.4022647899248597,0.46565774155995343,0.0,37796.0,12598.667,Low_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Medium_steam,Medium_gas,0.2916846716499444,4.8235825629264
21380,Nonresidential COS,Small- and Mid-Sized Office,98107.0,6,Ballard,Commercial,Other,Commercial,,3,23,9.819072801393764,10.230810922760002,10.230810922760002,8.103191752285786,8.709630081951286,1.0,0.0,0.6624855824682814,0.21842560553633217,0.11908881199538639,27744.0,27744.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,6.729719188608481,3.6464937376174986
21382,NonResidential,Warehouse,98107.0,6,BALLARD,Warehouse,Missing,Missing,80.0,1,56,10.503559553816313,10.503559553816313,10.503559553816313,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36444.0,36444.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.9639888517551105,0.7514160886839212
21388,NonResidential,Warehouse,98107.0,6,BALLARD,Warehouse,Missing,Missing,63.0,1,66,10.223902994604545,10.223902994604545,10.223902994604545,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27553.0,27553.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.459819243928556,3.484618989801228
21389,NonResidential,Distribution Center,98107.0,6,BALLARD,Warehouse,Missing,Missing,,1,65,10.956247856355338,10.956247856355338,10.956247856355338,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19103.333,57310.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.337192257084383,3.579901291544191
21396,NonResidential,Restaurant,98109.0,7,LAKE UNION,Food Service,Missing,Missing,,1,97,10.613663910088935,10.613663910088935,10.613663910088935,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40686.0,13562.0,Medium_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.979538381271207,4.30406509320417
21397,NonResidential,Retail Store,98109.0,7,LAKE UNION,Retail,Missing,Missing,57.0,1,52,10.72044401882236,10.72044401882236,10.72044401882236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45271.0,22635.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.0276470953710395,4.427477897577799
21398,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Missing,Missing,62.0,1,96,10.253475186175006,9.692828247710418,10.253475186175006,0.0,0.0,0.5708245243128964,0.42917547568710357,1.0,0.0,0.0,28380.0,9460.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,2.06856820655926,3.6046822953131805
21399,NonResidential,Large Office,98109.0,7,LAKE UNION,Commercial,Parking,Food Service,77.0,3,7,12.706396316327488,13.138553605483049,13.138553605483049,9.37982994995476,12.000861100441973,1.0,0.0,0.649106580604534,0.3205565176322418,0.02331155541561713,508160.0,101632.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.8887975351062898,6.191400882084373
21401,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Missing,Missing,95.0,1,90,10.074537489292018,10.172636441606745,10.172636441606745,0.0,0.0,1.0,0.0,0.9065556234718827,0.0,0.0,26176.0,8725.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.9515976675846294,3.499231121933521
21413,NonResidential,Small- and Mid-Sized Office,98109.0,3,LAKE UNION,Commercial,Parking,Missing,1.0,2,90,10.531616096721624,10.538502315656821,10.538502315656821,0.0,0.0,1.0,0.0,0.9931372549019608,0.0,0.0,37740.0,37740.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.423642711538299,4.310530632968812
21418,Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,55,10.816733654224057,10.165890277802454,10.165890277802454,0.0,0.0,1.0,0.0,1.9171923076923076,0.0,0.0,26000.0,26000.0,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Extreme_high_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,2.4099546791383806,5.220842193268625
21424,NonResidential,Worship Facility,98109.0,7,MAGNOLIA / QUEEN ANNE,Recreation,Missing,Missing,66.0,1,7,10.05371626578282,10.05371626578282,10.05371626578282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23241.0,7747.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.1212909864435088,3.074543453978281
21425,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,54,11.956302738148255,11.956302738148255,11.956302738148255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,155795.0,155795.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.072498739677864,5.548414387422504
21432,Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,14,9.95318206955998,9.95318206955998,9.95318206955998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21018.0,21018.0,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Extreme_high_steam,Zero_gas,High_elec,Medium_steam,Zero_gas,2.4099546791383806,3.2433732964685884
21433,Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,18,10.262280252445862,10.326596095816887,10.326596095816887,0.0,0.0,1.0,0.0,0.9377067435234009,0.0,0.0,30533.0,30533.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,2.4099546791383806,5.263311757349221
21435,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Recreation,Missing,Missing,,1,55,10.819798284210286,10.4332919348999,10.4332919348999,0.0,0.0,1.0,0.0,1.4718436313326073,0.0,0.0,33971.0,16985.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.0462558713906454,6.263303019960951
21436,Nonresidential COS,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,24,10.404293143019792,10.611547975828369,10.611547975828369,0.0,0.0,1.0,0.0,0.812807881773399,0.0,0.0,40600.0,20300.0,Medium_elec,Medium_steam,Medium_gas,Medium_elec,Extreme_high_steam,Medium_gas,High_elec,Low_steam,High_gas,2.2323701988133497,3.7390971702745537
21438,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Parking,Missing,84.0,2,17,10.546367228196017,10.546367228196017,10.546367228196017,0.0,9.883335864325275,1.0,0.0,1.0,0.5152741994847257,0.0,38038.0,9509.5,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.6730449317894702,2.706048198431537
21442,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Parking,Missing,92.0,2,9,10.635663120063551,10.596659732783579,11.075923249063857,0.0,9.968853855967382,0.6192333890643383,0.38076661093566166,0.6438633971143725,0.3305158214130906,0.0,64596.0,16149.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.611091637179263,4.366912996863833
21443,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Other,Parking,1.0,3,88,10.474608332085875,10.474608332085875,10.632653209172005,7.1316985104669115,8.517393171418904,0.8538079390343897,0.14619206096561038,0.8538079390343897,0.12058071673178025,0.030145179182945063,41466.0,13822.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.6295640208907405,5.459713165570837
21445,NonResidential,Large Office,98109.0,7,LAKE UNION,Commercial,Parking,Commercial,92.0,4,3,11.699811588261763,10.305981584699339,11.780744058274394,8.600982717145921,11.395953350428424,0.22882717466146432,0.7711728253385357,0.9222553744931528,0.6805906204575013,0.041588248795042464,130710.0,21785.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.60268426171965,4.47175307254774
21447,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Retail,Parking,77.0,3,90,10.014223594130794,10.48517230524678,10.48517230524678,8.561401446080557,9.01371703047137,1.0,0.0,0.6243991056456121,0.2295695919508105,0.14603130240357742,35780.0,8945.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.6561425299878803,2.6623552418400807
21464,Nonresidential COS,Other,98109.0,7,DOWNTOWN,Other,Missing,Missing,,1,50,10.813377845229255,10.813377845229255,10.813377845229255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49680.0,49680.0,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Extreme_high_steam,Zero_gas,Medium_elec,High_steam,Zero_gas,0.4789658891313522,4.790321069792205
21465,Nonresidential COS,Other,98109.0,7,DOWNTOWN,Other,Missing,Missing,,1,54,10.499986158040269,10.499986158040269,10.499986158040269,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36314.0,36314.0,Medium_elec,Medium_steam,Medium_gas,Medium_elec,Extreme_high_steam,Medium_gas,Medium_elec,Medium_steam,Medium_gas,0.4499075199148546,3.813969064952758
21468,NonResidential,Other,98101.0,7,DOWNTOWN,Other,Food Service,Retail,,3,100,9.383368881858544,10.162808729968926,10.162808729968926,8.301521654940728,8.373322820996535,1.0,0.0,0.458641975308642,0.16701388888888888,0.1554398148148148,25920.0,12960.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.5927553770255869,2.2793164660546914
21469,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Retail,Missing,72.0,2,97,10.146472946063877,10.77241410304393,10.77241410304393,0.0,9.04793908261736,1.0,0.0,0.5347481441093822,0.17824938136979407,0.0,47686.0,11921.5,Medium_elec,Low_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Low_elec,Extreme_high_steam,Zero_gas,0.7218307689908829,4.362843815257108
21482,Campus,Restaurant,98101.0,7,DOWNTOWN,Food Service,Other,Commercial,,3,104,9.747710550964285,10.141756141595407,10.141756141595407,7.518064181233078,8.768263145371286,1.0,0.0,0.6743104806934594,0.2531914893617021,0.07249802994483845,25380.0,12690.0,Medium_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Low_elec,Zero_steam,Low_gas,0.701397674965834,5.392672545029182
21483,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Retail,Warehouse,,3,101,9.947313032076158,10.61437641457223,10.61437641457223,8.177796683277778,9.696524881825722,1.0,0.0,0.5132015227803021,0.3993614147120226,0.0874370625076753,40715.0,6785.833,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.7494793471676713,3.8262472284067424
21495,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Missing,Missing,47.0,1,106,10.49573646899098,10.49573646899098,10.49573646899098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36160.0,9040.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.8863734946945248,2.637627736805664
21505,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Missing,Missing,100.0,1,107,11.12798331289449,11.110969193687714,11.110969193687714,0.0,0.0,1.0,0.0,1.0171599402092675,0.0,0.0,66900.0,13380.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.2502573128451682,2.7166795278002644
21508,NonResidential,Other,98121.0,7,DOWNTOWN,Food Service,Missing,Missing,,1,86,10.030604667595593,10.030604667595593,10.030604667595593,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11355.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.3129571695625213,1.1019400787607843
21515,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,Commercial,Parking,Missing,13.0,2,16,10.51759152575562,10.51759152575562,10.829728615263452,0.0,9.513477398982824,0.7318758787302719,0.2681241212697281,0.7318758787302719,0.2681241212697281,0.0,50499.0,16833.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.402161138309515,3.1552968432253294
21520,NonResidential,Small- and Mid-Sized Office,98104.0,4,LAKE UNION,Commercial,Parking,Missing,68.0,2,52,10.967732663900387,10.711324099399532,10.905331932762941,0.0,0.0,0.8236482144496465,0.17635178555035344,1.0643899752134398,0.0,0.0,54465.0,10893.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.3517458971447165,3.7428940424201746
21521,NonResidential,K-12 School,98102.0,3,EAST,Education,Missing,Missing,56.0,1,86,10.735548489776468,10.735548489776468,10.735548489776468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45960.0,22980.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.0345342092963152,5.213902615405673
21530,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Missing,Missing,97.0,1,57,9.95840178341352,9.95840178341352,9.95840178341352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21128.0,10564.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.8220584236630937,1.3962446919730587
21534,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Commercial,Missing,,2,3,10.899531719479302,10.850365683678074,10.850365683678074,0.0,6.478509642208569,1.0,0.0,1.0503957169459963,0.01260862818125388,0.0,51552.0,17184.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.753425231145994,2.462149662665384
21535,NonResidential,Hotel,98109.0,7,LAKE UNION,Lodging,Missing,Missing,37.0,1,57,10.55843949396453,10.558958826115072,10.558958826115072,0.0,0.0,1.0,0.0,0.9994807892004154,0.0,0.0,38520.0,9630.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.8097070243028346,4.334017415487521
21537,NonResidential,Hotel,98109.0,7,LAKE UNION,Lodging,Missing,Missing,95.0,1,55,9.852246888342531,10.123867288027606,10.281478683643538,0.0,0.0,0.8541766600424862,0.14582333995751387,0.6509970533817584,0.0,0.0,29186.0,9728.667,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.9505022001776693,3.441058915087286
21546,NonResidential,Worship Facility,98109.0,7,LAKE UNION,Recreation,Missing,Missing,56.0,1,56,10.216069533164237,10.216069533164237,10.216069533164237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27338.0,27338.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.6749503836344253,1.6193882432872684
21795,NonResidential,Other,98102.0,3,EAST,Parking,Education,Missing,,2,17,11.082157933374816,9.909022208034603,11.359203026767767,0.0,9.90353755128617,0.2345189504373178,0.7654810495626823,0.7580174927113703,0.23323615160349853,0.0,85750.0,42875.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,4.077713299332048,4.366405253770925
21549,NonResidential,Laboratory,98119.0,7,MAGNOLIA / QUEEN ANNE,Other,Commercial,Parking,,3,54,9.935470598389179,10.446305907338292,10.446305907338292,7.601402334583733,9.530102337891375,1.0,0.0,0.5999825662482566,0.40001743375174337,0.05811250581125058,34416.0,17208.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.9035683926602323,6.048435443367608
21550,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,94.0,1,86,10.733457577943756,10.733457577943756,10.733457577943756,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45864.0,15288.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.4713721892658347,4.7572902340489245
21557,NonResidential,K-12 School,98125.0,5,NORTHWEST,Education,Missing,Missing,23.0,1,17,11.020267145159687,10.804725558450654,10.804725558450654,0.0,0.0,1.0,0.0,1.2405384552911556,0.0,0.0,49252.0,24626.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,13.464186480573101,4.6625896768555775
21580,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,Commercial,Parking,Missing,89.0,2,29,10.40961214374347,10.40961214374347,10.40961214374347,0.0,9.61587214452889,1.0,0.0,1.0,0.452134072823728,0.0,33176.0,11058.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.963158862954866,3.6098362467734835
21582,NonResidential,Retail Store,98102.0,4,LAKE UNION,Retail,Commercial,Commercial,,3,23,9.282847062762931,9.972593750934676,10.134400841114699,7.877017895622398,8.992806059426483,0.8505993490513615,0.14940065094863855,0.42672858617131065,0.3192823688179725,0.10458839406207827,25194.0,8398.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.9491438589559844,4.0421736898931915
21611,NonResidential,Worship Facility,98108.0,2,GREATER DUWAMISH,Recreation,Missing,Missing,80.0,1,39,9.996476859378955,9.996476859378955,9.996476859378955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21948.0,21948.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.552677777867505,1.184789984909162
21613,NonResidential,Other,98112.0,3,EAST,Recreation,Other,Missing,,2,89,10.31214755154081,10.347916930662434,10.347916930662434,0.0,7.00033446027523,1.0,0.0,0.9648616588118367,0.03513834118816325,0.0,31191.0,10397.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.871322733698782,5.129780364724699
21617,NonResidential,Other,98125.0,5,NORTH,Other,Retail,Commercial,,6,69,10.351501163890248,10.528837575030249,10.528837575030249,6.734591659972948,8.15162164696975,1.0,0.0,0.8374936458249725,0.09278433261096396,0.022473713781202345,37377.0,37377.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,12.962190075858551,4.72499557905644
21622,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Other,33.0,3,39,9.72728722274711,10.288103485908332,10.288103485908332,8.661466680572662,8.830250570199247,1.0,0.0,0.5707283866575902,0.23270932607215794,0.19656228727025188,29380.0,29380.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.517836770818335,1.9416152247724325
21656,NonResidential,Worship Facility,98122.0,3,EAST,Recreation,Missing,Missing,87.0,1,94,10.029635504524139,10.029635504524139,10.029635504524139,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22688.0,11344.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.9267395193378801,2.0881534822818573
21687,NonResidential,Other,98118.0,2,SOUTHEAST,Education,Parking,Missing,,2,54,10.015252515866948,10.015252515866948,10.015252515866948,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22364.0,11182.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.037721324413176,4.015301354881648
21689,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,84.0,1,34,10.614941143578706,10.62772149362817,10.62772149362817,0.0,0.0,1.0,0.0,0.9873006640492463,0.0,0.0,41262.0,20631.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,7.401956665612303,2.658159431488745
21716,NonResidential,Small- and Mid-Sized Office,98109.0,7,LAKE UNION,Commercial,Commercial,Missing,,2,63,10.187951953831922,10.673225335257786,10.673225335257786,0.0,9.349928386183237,1.0,0.0,0.6155199962948382,0.2662390292476206,0.0,43183.0,21591.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,1.9184857396789583,4.537426533901572
21723,NonResidential,Worship Facility,98115.0,4,NORTH,Recreation,Missing,Missing,79.0,1,108,10.729437735508842,10.729437735508842,10.729437735508842,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45680.0,15226.667,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,8.894180238602203,4.475175389371905
21768,NonResidential,Worship Facility,98106.0,1,SOUTHWEST,Recreation,Commercial,Missing,96.0,2,59,9.813508138916603,10.067432964124373,10.067432964124373,0.0,9.62990560446313,1.0,0.0,0.775740599270011,0.6456158220864103,0.0,23562.0,23562.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,8.666041117486563,1.5496879080283263
21772,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,Commercial,Other,Missing,,2,17,9.23921933152656,10.26969194669099,10.26969194669099,0.0,9.23024103368252,1.0,0.0,0.3568159755928443,0.3536264041048398,0.0,28844.0,7211.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,6.280351734173015,1.9947003132247452
21783,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,,2,27,9.818691900831412,9.957123101702038,9.957123101702038,0.0,7.911690520708339,1.0,0.0,0.8707170276290224,0.1292829723709777,0.0,21101.0,21101.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.080346844078585,3.366260811781259
21784,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,75.0,1,102,10.727553340367766,10.727553340367766,10.727553340367766,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45594.0,22797.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,5.076853753438489,2.343727036325221
21785,NonResidential,Other,98108.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,66,10.190957102406585,10.190957102406585,10.190957102406585,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26660.0,26660.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,6.235942816822938,2.810606789427302
21786,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,44.0,2,41,9.988793309115229,10.244485248089557,10.244485248089557,0.0,8.75573753930647,1.0,0.0,0.7743724667567375,0.22562753324326246,0.0,28126.0,28126.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.095991915858064,2.9770590082883697
21787,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,53.0,1,52,10.463131911491967,10.463131911491967,10.463131911491967,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35000.0,35000.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.475869190877137,1.2919836816486494
21792,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,6.0,1,54,10.171642709679686,10.171642709679686,10.171642709679686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26150.0,26150.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.327207341535177,3.3160025355989236
21793,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,73.0,1,49,10.085850775128717,10.085850775128717,10.085850775128717,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24000.0,12000.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,6.294177004700853,2.150598735996164
21794,NonResidential,K-12 School,98102.0,3,EAST,Education,Missing,Missing,38.0,1,48,10.616682428399852,10.682697743861915,10.682697743861915,0.0,0.0,1.0,0.0,0.9361150617057393,0.0,0.0,43594.0,8718.8,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.077713299332048,4.307572448748934
21822,NonResidential,Distribution Center,98103.0,4,LAKE UNION,Warehouse,Commercial,Missing,,2,104,10.14960516741016,10.242848470041249,10.242848470041249,0.0,7.824445930877619,1.0,0.0,0.9109686609686609,0.08903133903133903,0.0,28080.0,28080.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,5.804902973212717,2.972463646614637
